1777;1
3872;1
7891;1
4230;1
7611;1
3626;4
1970;2
7892;2
2482;1
6089;3
5714;4
5715;1
2896;3
2138;1
4082;1
1217;5
6587;2
3366;2
1575;1
4315;3
2254;1
6802;1
5716;3
5287;4
7060;1
803;1
4316;1
2060;4
7894;2
4583;3
804;2
4289;5
7616;1
4499;1
7897;2
6217;5
413;1
1220;73
6090;2
6803;1
651;3
7062;7
4676;7
6804;1
183;1
4317;2
3631;1
7496;1
7061;5
4673;2
2472;1
2139;1
1841;2
4678;2
2900;3
7899;1
6805;1
652;6
653;2
6807;1
1971;1
1972;1
6091;3
3242;1
5772;6
7277;1
5895;1
1578;3
2061;7
3525;2
4988;1
4989;1
890;1
5406;1
891;1
3635;7
1580;34
4320;1
2487;3
2707;2
1778;43
4680;2
7901;1
2708;1
3243;1
6591;2
892;2
6397;4
4084;14
2771;1
6592;5
654;5
6593;2
4584;3
7902;7
7903;2
3244;2
5288;3
893;1
2488;1
894;4
896;4
655;1
6808;4
1225;3
898;2
185;3
186;6
899;1
2489;2
184;6
805;25
4904;1
1973;3
656;1
3875;1
6811;1
6812;1
5776;7
2141;2
6540;1
4321;1
7620;3
6092;4
5289;7
3526;3
2142;7
6398;8
1584;1
6598;1
6093;2
657;5
806;1
7280;2
2491;1
187;9
12;3
3245;1
2257;2
3527;2
6813;1
658;1
4500;4
3368;2
1974;5
5897;2
4322;3
3639;3
3369;1
7064;1
807;5
2448;1
4585;1
2710;2
2494;2
6814;1
3370;1
7065;5
4990;1
3371;1
5717;5
419;3
3528;2
7066;1
901;3
1843;1
5291;8
4992;5
4991;6
2711;2
307;1
6544;1
902;3
5418;1
5898;4
6599;2
6094;3
5899;2
308;1
904;1
4681;2
808;6
2143;1
905;3
2713;1
4586;9
7623;1
5421;3
4905;1
4231;2
4907;6
2144;7
309;4
2269;1
5900;3
3529;1
2063;2
7067;7
4682;2
4683;2
70;1
3602;2
907;5
2270;1
2064;1
908;2
7908;3
2217;1
7069;5
2065;5
6816;1
6095;8
660;1
2145;1
3530;9
7285;1
2066;2
6817;1
3642;2
2146;3
6818;2
2272;1
4994;5
1977;2
6096;2
5093;4
3643;1
1978;1
4587;76
4506;9
3248;6
4908;1
5778;1
4507;1
4090;2
2909;3
1592;4
6820;1
1593;1
4508;2
4509;1
6097;2
6821;1
2273;1
662;1
2274;1
2277;1
71;2
2278;1
73;1
74;4
2279;2
1601;1
425;1
4684;2
4685;2
7073;2
4995;1
7909;5
910;1
2499;5
190;5
4091;1
2280;2
3377;1
3378;2
7912;1
3376;1
6606;1
858;1
5428;1
3531;2
1779;1
1979;3
912;4
914;1
915;4
3878;2
917;14
2500;1
2501;5
1847;52
7074;3
6610;2
3881;1
925;1
6402;1
926;1
6608;2
664;1
6098;2
6100;5
2716;2
2281;1
6823;1
6102;1
3532;3
3383;1
6230;1
4910;1
2717;2
4996;9
4911;1
4232;3
2067;4
5780;8
3650;1
1247;3
4997;2
4233;2
665;8
7077;1
7078;11
1849;1
5293;1
192;3
75;6
7079;1
6824;1
3533;1
6103;2
3534;5
189;1
6174;2
1587;1
1588;1
2265;1
2266;1
2267;2
2062;2
4503;1
5292;2
6825;2
428;3
1604;1
2147;5
6826;2
6611;2
2148;4
4588;4
6612;1
4912;5
6613;2
2632;1
2503;2
4809;1
2718;2
4094;4
4326;1
76;2
928;2
2149;3
4327;1
1127;1
1125;14
5344;1
1251;3
6827;1
3250;2
4234;1
929;2
3883;4
7914;1
5101;2
2285;1
4095;3
3884;1
4235;1
7916;2
8130;11
4589;3
4238;5
4340;1
2727;2
5920;2
2932;1
671;1
7091;1
7090;1
7093;2
1781;16
3535;1
1859;3
1984;1
3536;2
2934;2
2728;1
79;3
4341;2
1782;5
7927;1
314;1
7095;5
6835;2
3257;1
2729;4
4329;7
4590;7
2919;2
7300;3
2719;2
1607;1
1255;1
1852;1
4688;4
4690;2
7302;2
3658;5
1980;25
5439;6
809;10
4692;3
6830;2
4330;2
6831;1
5913;2
193;6
7920;1
666;2
6615;1
7081;1
7304;1
2720;1
2721;3
2925;2
4510;7
2507;1
4914;1
5783;5
3888;1
4335;1
4336;15
4511;2
4332;2
4334;12
4333;1
2722;1
4999;2
4512;1
5784;3
4513;3
1259;2
1780;9
810;1
6407;2
6104;3
6832;6
7082;2
6408;1
933;3
3889;1
2152;1
2069;105
667;1
4693;5
7637;1
4236;1
1610;7
6105;7
2153;2
934;25
2509;1
668;2
6107;2
6833;4
1981;1
77;1
6108;2
5785;4
7638;1
669;1
3251;1
3252;3
4694;2
2723;3
4514;3
1982;1
2154;100
5000;6
5786;1
4338;22
4237;3
811;1
1855;1
7923;1
6240;2
1262;2
5294;1
1856;2
195;5
1983;1
5295;1
6410;1
6619;2
196;7
3663;1
4916;1
7924;6
4339;1
935;3
5001;4
5919;5
2287;23
6834;1
6176;2
4517;1
312;7
2847;2
2725;3
2726;2
7089;8
2155;7
3255;1
3256;1
6411;3
5296;1
2156;4
4104;1
1842;1
7068;1
4342;3
1985;6
7097;1
315;4
2512;1
7929;3
2730;1
3168;4
5002;2
2731;1
2732;2
2733;2
1613;1
6538;2
200;12
7573;5
6245;1
4696;2
2734;1
2735;1
7501;1
2736;1
201;5
6837;1
2850;1
672;1
673;16
4836;3
3208;89
6109;27
2071;2
6838;1
936;1
2070;2
5448;1
5112;2
2158;1
7502;12
2738;3
6246;1
6110;10
3169;12
820;20
7930;9
379;31
6627;1
80;3
17;2
203;11
3171;7
7100;6
7507;4
18;1
2072;2
3258;1
3669;1
7102;1
4107;3
4918;1
674;1
7933;3
7574;10
7934;1
7509;6
3206;12
33;1
4708;1
3259;2
2514;4
6840;2
5926;1
6841;1
7935;1
3537;1
4343;3
6629;1
1616;1
4919;1
3173;2
675;1
676;1
677;2
937;4
6111;2
2073;3
3538;1
1783;1
2074;2
5929;4
1270;3
6842;1
3891;1
6414;1
938;11
3388;1
814;1
3892;1
1113;1
6843;2
3390;2
4713;8
6112;6
1271;3
4519;18
6630;1
4714;1
3894;1
7104;2
5298;5
6844;1
4344;1
4698;2
4700;2
7504;4
4716;2
4109;3
4709;1
7936;2
3672;3
4720;2
6415;2
5718;2
6416;1
7106;1
7938;1
816;7
2159;5
678;1
7648;1
1986;1
2075;5
817;3
2160;20
2518;14
1865;1
7940;2
318;2
206;4
5257;1
3394;1
2161;1
4721;2
319;1
2519;1
6420;2
7110;3
4239;2
214;1
320;1
4240;2
7111;2
7112;2
2946;1
7108;1
4722;2
443;1
3395;2
1866;1
5299;1
818;6
207;2
819;1
2524;1
5300;1
2742;1
4591;3
4241;5
2162;1
3397;8
3539;1
5003;1
947;3
7943;1
679;6
2743;1
6637;1
1279;1
4521;1
4242;1
5117;2
5719;3
1988;1
5720;2
7945;2
4522;23
4347;42
680;1
4112;3
7316;2
6845;5
3540;1
4592;9
681;6
2294;3
5466;3
683;5
1990;2
4348;1
2077;2
2078;7
2744;2
83;3
84;3
6253;1
1281;1
5938;2
6641;2
6113;2
7947;4
684;2
7660;3
6643;1
4349;1
3541;1
3398;2
3901;1
4723;2
4724;2
2840;3
321;1
4350;4
3261;1
7511;13
5258;5
7664;1
2745;2
322;1
7950;2
6846;2
6424;3
7115;23
5721;1
949;4
2528;1
687;2
323;6
1784;1
208;3
950;12
6646;1
952;2
7951;2
6115;2
3542;1
7116;3
6116;2
324;1
6848;1
7521;9
4354;55
3178;2
7519;29
3262;3
5004;104
6117;2
7118;1
4047;1
6647;1
6118;4
85;1
2530;35
953;2
7119;4
7120;1
4733;1
2747;2
6262;1
3904;1
6263;1
5483;2
4921;1
5302;3
2748;1
7517;1
3678;1
7518;2
5005;6
5006;6
3400;1
2303;1
2750;98
955;1
3906;1
5723;13
3264;1
1991;1
5007;1
3907;1
211;1
688;2
2080;1
957;24
3402;4
4118;1
1785;2
3401;2
4117;1
7955;1
4355;6
5303;5
2751;2
2958;37
6119;2
4356;1
1992;1
1629;1
6849;1
4357;3
7123;3
2752;7
2841;1
2753;3
5724;1
5304;4
213;6
6850;2
3543;2
960;2
5121;4
689;7
3544;2
4922;2
5725;9
5486;6
6120;2
3912;3
4244;3
1291;3
4245;1
3403;2
2754;2
7520;5
5726;4
690;1
5259;1
4119;8
87;11
2304;1
1993;6
5727;2
3179;8
6121;3
7956;2
5124;3
692;5
2305;1
1638;4
3546;1
693;1
3265;1
695;2
696;3
89;2
7125;1
6651;2
3547;1
3267;2
6853;1
2083;4
1994;1
2307;1
3175;6
2309;3
5949;1
1298;2
1995;2
2312;3
2967;2
6855;1
698;3
2084;3
3548;1
6431;1
962;57
1023;1
2534;2
90;1
4361;3
469;2
4738;3
6856;1
3549;4
3268;44
2757;2
326;4
327;7
4127;1
1307;3
6857;1
3405;1
3550;2
3406;21
2758;4
2318;2
2759;1
2760;4
2761;2
6122;2
2973;1
4362;3
4527;2
3181;2
7523;1
1310;2
216;8
5008;1
3551;1
5728;6
3182;2
4874;1
4128;1
6655;1
6858;1
7569;4
963;9
5343;1
2974;1
6860;8
2762;4
7958;4
821;11
4246;1
5260;7
2319;4
4923;1
2163;1
3552;1
3184;17
4884;3
49;2
4744;1
3410;2
7324;6
3269;6
6175;2
3917;2
4529;1
2763;1
3915;1
2085;2
2764;2
4530;1
3553;1
3554;1
3270;2
3411;7
2978;3
3555;41
3556;1
7128;1
1646;4
1647;1
2766;2
1786;53
699;7
2767;2
1874;2
2768;1
3557;2
1787;4
3558;3
2537;2
91;1
4593;7
2769;1
3918;1
3919;2
7497;2
20;1
1996;1
2772;3
6861;1
22;4
7325;7
3687;1
3545;1
4754;2
5305;7
3414;1
3415;4
5306;1
3416;2
4248;2
23;1
2322;2
7526;1
6267;1
5011;16
2773;2
6123;2
477;1
24;1
2165;3
4132;3
5795;6
7527;2
4758;2
4760;2
3559;1
3222;8
3420;2
5960;1
26;8
331;1
5012;6
2164;1
6862;1
4927;1
3188;2
6124;6
7967;2
7968;2
2775;2
2323;2
5500;3
5501;1
4363;39
3190;5
3191;1
43;1
7529;9
4928;1
4765;3
7532;4
4888;1
7530;2
5013;4
3688;69
3271;10
4768;2
1322;4
3921;1
4769;3
7970;1
7556;1
3192;3
93;2
4594;2
5796;1
94;1
6863;1
3560;14
5502;1
1788;9
3922;2
3193;1
966;3
2540;2
5015;7
5016;8
5730;5
2048;1
2543;2
3925;1
3926;1
3920;50
702;1
703;8
2544;1
967;3
7131;6
2545;1
968;2
969;2
7140;1
6434;1
2546;7
822;1
1877;1
7141;3
823;2
824;1
1875;2
825;11
7134;2
3422;1
4930;1
701;4
4773;4
4364;2
1651;2
4136;65
2778;8
6864;1
7974;2
3561;2
6125;1
6126;7
4595;32
7132;2
4596;3
1652;3
6666;1
4249;3
4365;1
333;1
2086;11
3273;2
7977;2
1997;1
6865;1
4250;35
6127;2
4775;2
5503;2
7980;2
7981;2
3562;1
3505;1
2087;2
4863;1
336;4
4931;1
5504;1
4367;1098
6866;4
1653;1
480;2
1654;3
95;2
1655;1
7982;2
7983;2
6867;2
705;1
96;2
3933;1
6129;6
6130;12
4368;25
4535;208
1998;4
2781;2
971;4
7989;2
1657;3
707;1
1658;1
2167;1
6868;1
7988;2
827;13
3563;6
708;1
7685;1
4536;7
7143;7
973;4
974;18
3693;5
7144;2
1999;6
4369;1
4932;1
6869;1
6669;1
3274;2
6870;1
2782;6
2990;1
4537;59
2991;1
6131;5
4779;2
337;1
7992;2
829;1
5307;7
5800;1
6132;2
6871;1
7535;4
3564;5
830;8
6133;1
6670;1
975;8
976;2
3565;11
6671;2
4933;1
979;5
980;3
7147;1
7148;6
7149;4
6874;1
981;3
3697;1
5731;3
982;25
5517;1
7333;3
6673;2
6875;1
2169;1
4597;10
2553;1
2554;2
5308;2
4370;4
709;2
7993;1
710;1
1333;5
7335;7
7334;9
1789;4
6274;1
5802;4
4251;3
5309;1
4371;5
1334;3
7150;4
4780;2
2170;5
8131;11
2000;3
6877;2
3221;1
4781;2
4783;2
711;1
3566;6
6878;3
3934;1
7994;2
4935;1
831;2
712;24
1541;3
1338;1
2328;2
6879;1
2171;1
7995;1
2001;1
4936;1
1663;8
7998;2
5804;1
2555;10
861;1
6880;3
2002;5
493;1
4538;22
4785;2
1340;1
3276;2
98;2
2329;3
2330;2
4372;1
3935;1
4787;2
1341;12
5523;1
713;2
7153;11
2172;3
5310;5
6881;3
2784;4
2173;1
5261;10
3277;10
6882;1
999;2
338;7
7339;2
380;5
4373;1
6134;2
3009;5
4598;16
4374;1
984;10
3937;5
985;12
4540;3
2785;2
2786;4
7155;7
1880;3
4541;2
5311;1
3011;4
4252;2
7999;1
714;6
2174;1
4253;6
224;3
988;2
8001;1
6679;3
4788;1
6680;2
2559;1
6681;2
2088;4
2332;1
2333;1
1668;2
1882;1
7157;2
6446;4
6447;1
986;9
4789;2
6279;1
101;1
6883;1
4937;1
2787;2
1669;5
4542;1
2788;2
6135;3
3939;1
2089;2
715;1
4254;2
716;4
277;3
3938;1
987;2
2003;1
717;9
2090;9
2789;2
3567;2
993;1
996;2
997;4
2091;6
7160;1
6451;5
7156;2
2092;3
832;1
3428;7
6885;6
6452;3
6684;2
6453;1
2004;3
2790;2
1670;6
4376;2
7702;1
7704;2
7708;1
4377;2
8004;2
4378;3
4599;3
5313;2
5018;1
2844;2
6454;2
1883;2
718;1
2093;3
6136;7
8007;1
5314;2
6686;2
4379;49
2336;4
7346;1
2337;6
102;1
2791;17
2338;1
8008;1
5978;2
8010;2
8011;2
2175;1
4939;1
4600;4
7543;1
8012;2
103;2
7544;7
6687;2
4792;2
4601;193
4793;2
4144;2
4794;1
4795;2
833;2
228;7
2177;7
7161;3
7546;3
3195;4
226;5
2176;2
501;1
339;1
4147;7
4148;1
6886;1
2178;10
3841;3
5020;3
5981;3
6887;2
719;1
7350;3
4380;1
1672;1
6888;2
4382;1
6889;1
4383;6
6287;1
5984;2
521;1
1673;8
6891;1
524;1
2005;1
6892;1
526;2
720;4
6893;1
1001;3
29;1
528;2
7163;2
4150;4
530;1
104;1
6137;2
5988;2
3568;2
531;4
4385;1
4797;1
5021;8
4256;2
1002;3
2179;1
2180;4
4543;12
105;1
3279;2
2838;1
5315;1
3280;2
5316;5
2793;1
340;15
4704;4
3569;3
6894;2
6895;1
721;1
4940;1
2181;6
5807;3
6896;1
8018;2
5022;4
8019;1
229;7
6897;1
8020;1
230;5
2094;3
8021;1
4386;1
1885;6
6898;1
1677;1
7162;2
4799;2
6900;5
4801;2
6692;1
2795;4
341;1
5317;1
3202;4
4544;1
6693;2
4805;1
2182;9
1008;3
3947;2
6901;3
6695;1
4807;2
7165;8
5263;8
722;3
723;1
6138;3
724;10
7167;6
7353;5
7166;1
5991;1
2562;8
343;3
6291;3
1790;5
1006;1
1887;10
231;5
7548;4
232;2
5023;1
7168;14
3433;2
106;2
3704;1
233;2
2796;2
3570;3
2183;5
3215;6
726;2
3953;2
6903;1
2797;2
344;1
235;37
6697;1
3200;4
4886;2
3201;2
6904;1
2184;2
5732;8
7550;3
2185;4
7558;4
2345;1
5246;2
107;2
3434;1
6139;6
4816;2
5994;1
2798;2
7547;1
4942;43
4259;1
4260;1
2186;2
5024;101
31;3
2218;1
1356;2
3198;7
4943;1
2188;4
2800;2
345;1
7170;7
5264;6
1362;2
6140;7
1016;2
2565;6
2566;4
4261;2
3956;1
2568;1
1017;4
5151;28
2096;1
6459;1
1018;3
834;143
1172;1
7171;1
3281;3
2097;8
5265;99
2348;2
6141;2
727;1
3282;6
2571;1
1366;1
4817;106
1367;2
8029;2
3436;1
6907;1
4262;2
1019;3
4389;7
4945;1
6142;2
4263;1
5559;1
5154;3
1020;6
4390;22
728;2
5025;4
3203;10
5733;2
4265;2
3028;2
8032;1
7174;22
1791;1
3283;2
108;1
3284;1
5318;1
3571;3
348;1
2353;1
4266;1
7359;2
7175;1
237;3
6143;3
4392;1
2098;1
545;1
2802;1
2007;4
2099;2
8033;3
6144;1
2354;4
3572;1
238;4
6910;1
4393;1
2803;3
3959;1
1891;4
6911;1
2355;1
2577;1
730;1
4394;1
6705;2
3439;2
4818;5
8035;2
4946;2
6463;1
4546;1
4947;1
835;1
240;8
111;1
2804;1
7361;7
6145;2
3437;2
729;1
5027;1
5573;5
1374;1
6702;2
2100;3
110;2
7177;4
7178;6
2358;1
2009;3
549;4
550;2
5812;4
1022;3
276;7
6146;4
5029;3
8037;2
2845;1
5760;2
2359;1
1024;5
2189;1
1688;2
241;4
2805;1
2806;5
8038;2
4397;15
1689;1
3036;1
4821;2
4547;4
2807;2
6467;2
1025;1
3445;1
2578;1
1690;17
8040;1
7552;4
4603;2
838;5
1026;2
7183;2
1027;1
6470;1
3966;2
7186;8
7184;3
7187;3
2010;1
4951;1
4268;2
2190;4
5322;4
4267;2
3712;1
6912;2
5814;1
1028;3
7181;1
836;12
243;2
2809;1
3713;25
6472;1
3968;2
1042;1
5324;1
5323;6
2191;5
5325;1
2192;4
4269;1
2193;5
5319;24
3967;3
3573;6
2582;1
837;3
5320;8
2585;1
5321;1
2583;1
6709;1
7368;3
6913;1
2194;3
4270;1
7553;15
2011;2
2101;4
5815;4
112;1
1382;1
3574;2
137;1
3041;2
114;1
2365;1
2102;8
113;1
4399;26
2012;3
2013;1
4161;4
6003;1
6475;1
8046;1
1792;2
1384;3
1030;21
1032;2
5031;4
1089;2
1033;5
2584;1
3717;1
2368;1
2103;7
2369;2
6147;2
731;2
8048;3
2370;1
6914;2
1386;1
3448;1
6148;3
2811;2
2014;1
3285;2
6712;2
732;5
733;1
3719;1
6149;2
6915;4
736;2
7740;5
737;2
6713;1
734;1
2015;1
735;1
6150;2
2372;1
6916;1
1766;1
793;1
3720;1
3575;2
6917;2
2104;8
4822;2
5816;1
3576;2
5734;11
1793;20
5266;8
2016;2
4604;6
1794;8
1795;2
2017;12
7188;3
1035;3
2586;3
839;1
6919;1
2812;1
349;4
3287;5
5735;2
5736;1
350;1
2813;2
7189;6
2587;1
7086;7
7087;1
7088;2
4164;3
2814;1
6920;1
3577;5
4403;1
738;4
6921;6
1394;3
2373;5
8051;2
4271;1
4277;1
244;2
6715;1
7191;4
7193;1
5817;3
2105;3
4956;1
4404;1
7196;2
6151;2
6923;2
6019;2
5737;12
6924;1
116;1
5326;7
246;2
5034;1
5819;5
247;1
8052;2
740;1
7379;1
5820;3
7197;9
741;1
2018;1
6482;22
3977;1
2195;4
6009;2
3726;1
6484;1
7198;4
4957;3
5035;1
4272;7
5036;3
5327;1
4824;2
4168;2
5821;3
2196;7
5037;1
742;3
2590;2
1897;2
8054;2
4605;1
3728;1
2591;1
4549;10
4169;5
6152;9
7750;1
4550;2
352;1
7199;1
5823;1
117;1
4959;1
5038;1
4275;1
2592;4
1040;4
2593;1
2595;1
6488;2
4407;19
1416;4
3730;3
2045;2
4409;1
6927;1
3454;2
744;2
1041;2
7200;2
3288;2
119;8
6153;3
6490;2
1043;2
5328;1
2197;1
248;8
249;2
6928;1
4826;1
4551;13
6154;1
353;26
6492;2
5329;2
3289;1
1762;1
5738;2
2597;5
1898;1
3980;2
1796;8
7202;1
4411;27
4960;2
1044;14
4961;1
6722;2
6155;2
7384;2
2046;1
3578;3
2106;6
1046;47
3579;3
8069;2
3455;5
3060;3
2019;1
6013;1
2198;5
8058;2
2378;1
7204;20
3733;7
5601;61
2816;2
5039;3
1423;4
5330;2
5180;6
251;1
853;3
1050;3
3460;2
120;2
2817;5
6542;4
2600;3
6156;2
2381;1
745;2
5331;2
746;2
6725;2
4831;5
4413;5
4962;1
3735;6
5739;4
7249;1
4173;2
5267;6
3290;2
6929;1
564;1
5268;20
2020;1
4963;2
2382;5
7760;2
5729;34
6071;1
4964;1
6312;3
3461;1
568;1
5829;1
1797;18
4414;11
253;3
4606;16
1810;1
6157;5
5740;2
3463;1
3291;2
6314;1
2021;1
4415;4
2383;1
4416;4
6930;1
5041;1
6931;1
4833;2
4417;3
5040;6
1811;1
8063;2
5741;6
255;3
3503;2
6159;1
6932;2
121;1
6022;1
748;1
581;2
4607;8
6315;1
1799;14
2199;1
5742;4
2107;1
4418;23
3293;1
5043;1
752;5
5840;3
4184;3
565;1
6017;2
4965;1
6018;2
4832;2
1798;14
3292;1
6158;5
1053;10
1055;5
1056;3
840;7
1057;2
1059;17
1062;1
1061;4
1063;2
2602;1
1064;22
1067;3
1069;3
2604;4
1070;12
2605;1
1068;1
1072;3
2607;1
2608;1
1074;2
1052;1
6539;1
6496;1
843;1
254;8
844;2
2611;1
1946;2
1077;3
1076;8
2628;1
2610;1
1901;1
842;5
2613;1
1079;2
2677;1
1080;4
3984;1
845;4
846;1
1085;1
1086;2
1902;2
2621;1
1090;6
1091;2
1092;1
2622;1
1094;1
1095;2
1096;2
1097;4
1099;4
959;1
1121;3
1123;1
1122;4
749;6
6934;1
5270;3
6497;1
1103;3
2623;4
1104;21
6498;2
2200;3
2624;1
7770;2
5833;5
5743;7
6935;2
2022;1
2386;1
2023;3
5744;76
2818;1
6936;2
3580;1
2109;1
847;1
6729;2
5042;1
1107;2
848;13
2819;5
5271;12
849;5
1109;3
1110;3
1117;1
5834;5
5272;2
2388;1
1118;2
850;2
1436;2
2387;1
3749;7
6023;2
750;4
5621;6
6937;3
3296;2
2627;1
1119;5
256;9
1120;1
5745;3
4835;2
2108;4
5835;76
851;9
3581;1
2201;39
5746;5
3605;3
7776;1
5836;2
6160;2
3582;4
6026;1
4180;8
6984;2
3583;2
4615;6
751;6
7400;1
5839;6
